"","host_is_superhost","host_identity_verified","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","minimum_nights","number_of_reviews","instant_bookable","is_business_travel_ready","cancellation_policy","downtown","airport","ddowntown"
"1027","f","f","Apartment","Entire home/apt",6,1,2,3,"Real Bed",265,1,2,66,"f","f","strict",0,0,5597
"1028","t","t","Condominium","Entire home/apt",4,2,2,2,"Real Bed",150,4,2,41,"f","t","moderate",0,0,5597
"1029","f","t","Apartment","Private room",2,1,0,1,"Real Bed",56,1,1,0,"t","f","flexible",0,0,5597
"1030","t","f","Apartment","Entire home/apt",4,1,0,1,"Pull-out Sofa",129,2,2,74,"f","f","moderate",0,0,5597
"1031","t","t","Condominium","Private room",5,1,2,2,"Real Bed",110,4,1,36,"t","f","flexible",0,0,5597
"1032","t","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,34,"f","f","flexible",0,0,5597
"1033","f","t","Apartment","Entire home/apt",4,1,1,1,"Real Bed",169,2,3,29,"t","t","strict",0,0,5597
"1034","f","t","Apartment","Private room",2,1,1,1,"Real Bed",65,1,2,52,"f","f","moderate",0,0,5597
"1035","f","t","Apartment","Private room",1,1,1,1,"Real Bed",52,1,1,16,"t","f","moderate",0,0,5597
"1036","f","t","Condominium","Private room",2,1.5,1,1,"Real Bed",50,1,2,7,"f","f","strict",0,0,5597
"1037","f","t","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",62,1,1,216,"t","f","moderate",0,0,5597
"1038","f","t","Apartment","Private room",2,1,1,1,"Real Bed",70,1,1,25,"f","f","flexible",0,0,5597
"1039","f","t","House","Private room",1,1,1,1,"Real Bed",50,1,3,15,"f","f","moderate",0,0,5597
"1040","f","t","Apartment","Entire home/apt",12,3.5,3,5,"Real Bed",400,1,1,2,"f","f","flexible",0,0,5597
"1041","f","f","Apartment","Private room",1,1,1,1,"Real Bed",75,1,1,2,"t","f","moderate",0,0,5597
"1042","f","f","House","Private room",2,2,1,2,"Real Bed",75,2,1,20,"t","f","strict",0,0,5597
"1043","f","f","Apartment","Private room",2,1,1,1,"Real Bed",125,2,2,4,"f","f","strict",0,0,5597
"1044","f","t","Apartment","Private room",1,1,1,1,"Real Bed",85,1,5,26,"f","f","strict",0,0,5597
"1045","f","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,5,"f","f","flexible",0,0,5597
"1046","t","t","Apartment","Private room",1,1,1,1,"Real Bed",99,1,14,1,"f","f","strict",0,0,5597
"1047","f","t","Apartment","Private room",2,1,1,1,"Real Bed",45,1,1,15,"f","f","moderate",0,0,5597
"1048","t","t","Apartment","Private room",1,1,1,1,"Real Bed",32,1,14,2,"f","f","strict",0,0,5597
"1049","f","t","Apartment","Private room",2,1.5,1,1,"Real Bed",180,1,3,0,"f","f","flexible",0,0,5597
"1050","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",112,1,2,0,"t","f","flexible",0,0,5597
"1051","t","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,2,2,119,"t","f","strict",0,0,5597
"1052","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,2,258,"f","t","moderate",0,0,5597
"1053","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",99,2,1,27,"f","f","strict",0,0,5597
"1054","f","t","Apartment","Entire home/apt",8,2,4,4,"Real Bed",345,2,3,9,"t","t","strict",0,0,5597
"1055","t","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",159,2,2,145,"f","f","moderate",0,0,5597
"1056","f","t","Townhouse","Entire home/apt",8,2.5,4,4,"Real Bed",200,5,2,13,"f","f","moderate",0,0,5597
"1057","f","t","Apartment","Entire home/apt",4,1,0,2,"Real Bed",159,2,3,49,"t","t","strict",0,0,5597
"1058","f","t","Condominium","Entire home/apt",6,2,3,3,"Real Bed",350,3,2,6,"f","f","moderate",0,0,5597
"1059","f","t","Apartment","Entire home/apt",6,2,3,5,"Real Bed",375,1,3,3,"f","f","strict",0,0,5597
"1060","f","f","Apartment","Entire home/apt",4,1,2,2,"Real Bed",230,1,2,0,"f","f","flexible",0,0,5597
"1061","f","t","Apartment","Entire home/apt",6,1.5,3,3,"Real Bed",269,2,3,32,"t","t","strict",0,0,5597
"1062","f","f","Condominium","Entire home/apt",3,1,1,1,"Real Bed",139,1,5,2,"f","f","moderate",0,0,5597
"1063","f","f","Condominium","Shared room",2,1,1,1,"Real Bed",125,1,1,6,"f","f","moderate",0,0,5597
"1064","f","t","House","Shared room",1,1,1,1,"Couch",29,1,1,52,"f","f","strict",0,0,5597
"1065","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",35,1,14,0,"f","f","strict",0,0,5597
"1066","t","t","Apartment","Private room",1,1,1,1,"Real Bed",39,1,28,1,"f","f","strict",0,0,5597
"1067","t","t","Apartment","Private room",1,1,1,1,"Real Bed",33,1,14,7,"f","f","strict",0,0,5597
"1068","t","t","Apartment","Private room",1,1,1,1,"Real Bed",29,1,14,6,"f","f","strict",0,0,5597
"1069","f","t","Condominium","Private room",1,1.5,1,1,"Real Bed",75,1,30,1,"f","f","strict",0,0,5597
"1070","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",35,1,30,12,"f","f","flexible",0,0,5597
"1071","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",35,1,30,7,"f","f","flexible",0,0,5597
"1072","f","f","Apartment","Entire home/apt",1,1,1,1,"Real Bed",125,1,45,3,"t","f","moderate",0,0,5597
"1073","t","t","Apartment","Entire home/apt",5,1,2,2,"Real Bed",121,1,2,0,"f","f","strict",0,0,5597
"1074","f","t","Apartment","Private room",2,1,1,1,"Real Bed",70,1,3,84,"f","f","strict",0,0,5597
"1075","f","t","Loft","Shared room",2,1,1,1,"Real Bed",100,1,1,12,"f","f","moderate",0,0,5597
"1076","f","t","Apartment","Entire home/apt",6,1,2,3,"Real Bed",225,2,3,167,"t","f","strict",0,0,5597
"1077","f","t","Apartment","Private room",1,1,1,1,"Real Bed",79,1,2,3,"f","f","moderate",0,0,5597
"1078","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",150,1,1,2,"f","f","moderate",0,0,5597
"1079","f","t","Apartment","Private room",1,1,1,1,"Real Bed",78,1,3,119,"f","f","strict",0,0,5597
"1080","f","f","Apartment","Entire home/apt",3,1,1,3,"Real Bed",95,2,2,10,"f","f","strict",0,0,5597
"1081","f","t","Apartment","Private room",2,2,1,1,"Real Bed",80,1,1,31,"f","f","moderate",0,0,5597
"1082","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",167,1,2,45,"f","f","strict",0,0,5597
"1083","f","t","Loft","Entire home/apt",4,1,1,3,"Real Bed",208,1,2,4,"f","t","flexible",0,0,5597
"1084","f","t","Condominium","Private room",1,1.5,1,1,"Real Bed",48,1,2,2,"f","f","strict",0,0,5597
"1085","t","t","House","Private room",1,1,1,1,"Real Bed",39,1,14,2,"f","f","strict",0,0,5597
"1086","t","t","Apartment","Private room",2,1,1,1,"Real Bed",95,2,1,156,"f","f","moderate",0,0,5597
"1087","f","t","Apartment","Private room",2,1,1,1,"Real Bed",68,1,1,3,"t","f","flexible",0,0,5597
"1088","f","f","Apartment","Private room",1,3,1,1,"Real Bed",40,1,14,3,"f","f","strict",0,0,5597
"1089","f","t","Apartment","Private room",1,1,1,1,"Real Bed",75,1,3,29,"f","f","strict",0,0,5597
"1090","f","f","House","Private room",1,2,1,1,"Futon",60,1,7,5,"f","f","strict",0,0,5597
"1091","f","f","Apartment","Private room",1,1,1,1,"Real Bed",69,1,1,7,"t","f","strict",0,0,5597
"1092","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,4,"f","f","strict",0,0,5597
"1093","t","t","Condominium","Entire home/apt",4,1,1,2,"Real Bed",195,1,1,55,"t","t","flexible",0,0,5597
"1094","f","t","Condominium","Entire home/apt",6,1,3,3,"Real Bed",149,1,1,15,"t","f","strict",0,0,5597
"1095","t","t","Apartment","Private room",2,1,1,1,"Real Bed",70,1,6,11,"f","f","flexible",0,0,5597
"1097","f","f","House","Private room",1,1,1,1,"Real Bed",55,1,1,18,"t","f","flexible",0,0,5597
"1098","f","t","Condominium","Entire home/apt",3,1,1,1,"Real Bed",72,2,2,2,"f","f","strict",0,0,5597
"1099","f","f","House","Shared room",4,1,1,3,"Real Bed",39,1,1,17,"t","f","strict",0,0,5597
"1100","t","t","Apartment","Private room",1,1,1,1,"Real Bed",39,1,14,1,"f","f","strict",0,0,5597
"1101","f","f","Apartment","Private room",2,1,1,1,"Real Bed",69,1,1,4,"t","f","strict",0,0,5597
"1102","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",37,1,7,1,"f","f","strict",0,0,5597
"1103","t","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",300,1,2,25,"t","f","strict",0,0,5597
"1104","f","f","Townhouse","Entire home/apt",2,1,10,1,"Real Bed",125,1,1,4,"t","f","moderate",0,0,5597
"1105","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,2,30,"f","t","moderate",0,0,5597
"1106","f","t","Other","Private room",2,1,1,1,"Real Bed",79,1,1,4,"f","f","moderate",0,0,5597
"1107","f","f","Apartment","Private room",1,3,1,1,"Real Bed",40,1,14,0,"f","f","strict",0,0,5597
"1108","f","t","House","Entire home/apt",4,1.5,1,1,"Real Bed",140,2,3,99,"f","f","flexible",0,0,5597
"1109","f","f","Apartment","Private room",2,1,1,1,"Real Bed",50,1,2,0,"t","f","flexible",0,0,5597
"1110","f","f","Apartment","Private room",2,1,1,2,"Real Bed",69,1,1,3,"t","f","strict",0,0,5597
"1111","f","f","Apartment","Entire home/apt",2,1,2,2,"Real Bed",179,3,2,0,"f","f","flexible",0,0,5597
"1112","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",167,1,2,90,"f","f","strict",0,0,5597
"1113","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",100,1,2,1,"f","f","flexible",0,0,5597
"1114","f","f","Apartment","Entire home/apt",3,1,0,3,"Real Bed",129,1,3,0,"f","f","flexible",0,0,5597
"1115","f","f","House","Private room",2,2,1,1,"Real Bed",75,2,1,29,"t","f","strict",0,0,5597
"1116","f","t","Apartment","Entire home/apt",6,1,2,5,"Real Bed",120,4,3,21,"f","f","moderate",0,0,5597
"1117","f","t","Apartment","Private room",1,1,1,1,"Real Bed",65,1,1,2,"f","f","flexible",0,0,5597
"1118","f","f","House","Private room",1,1,1,1,"Real Bed",150,1,1,9,"f","f","moderate",0,0,5597
"1119","f","t","Apartment","Private room",2,1,1,1,"Real Bed",79,1,3,13,"f","f","strict",0,0,5597
"1120","f","t","Apartment","Private room",2,1,1,1,"Real Bed",75,1,2,1,"f","f","moderate",0,0,5597
"1121","f","f","Condominium","Entire home/apt",15,2.5,4,9,"Real Bed",150,1,1,3,"f","t","strict",0,0,5597
"1123","f","f","Apartment","Entire home/apt",4,1,2,3,"Real Bed",75,4,1,35,"t","f","moderate",0,0,5597
"1124","f","t","House","Private room",2,1,1,1,"Real Bed",60,1,1,1,"f","f","strict",0,0,5597
"1125","f","t","House","Entire home/apt",4,1,1,2,"Real Bed",125,1,2,0,"t","f","flexible",0,0,5597
"1126","t","t","Apartment","Private room",1,1,1,1,"Real Bed",39,1,14,2,"f","f","strict",0,0,5597
"1127","f","t","Apartment","Entire home/apt",5,1,2,2,"Real Bed",164,1,1,6,"f","f","flexible",0,0,5597
"1128","t","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",139,2,2,40,"f","f","moderate",0,0,5597
"1129","t","t","House","Private room",2,1.5,1,1,"Real Bed",72,1,1,63,"f","f","flexible",0,0,5597
"1130","t","t","House","Private room",1,1,1,1,"Real Bed",50,1,2,17,"f","f","strict",0,0,5597
"1131","f","f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",150,1,2,9,"f","f","flexible",0,0,5597
"1132","f","t","Condominium","Private room",2,1,0,1,"Real Bed",47,1,1,9,"f","f","moderate",0,0,5597
"1133","f","f","Apartment","Entire home/apt",4,1,2,2,"Real Bed",400,1,2,2,"f","f","flexible",0,0,5597
"1134","f","t","Apartment","Private room",2,1.5,1,1,"Real Bed",60,1,1,9,"t","f","flexible",0,0,5597
"1135","f","t","House","Entire home/apt",8,3.5,3,4,"Real Bed",350,1,2,5,"f","f","flexible",0,0,5597
"1136","f","f","Apartment","Entire home/apt",6,2,3,3,"Real Bed",300,1,2,66,"f","f","strict",0,0,5597
"1137","f","f","House","Private room",1,2,1,1,"Real Bed",65,1,7,2,"f","f","moderate",0,0,5597
"1138","f","t","House","Entire home/apt",6,1,3,3,"Real Bed",180,1,2,7,"f","f","moderate",0,0,5597
"1139","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,4,"f","f","strict",0,0,5597
"1140","f","t","Apartment","Private room",2,1,1,1,"Real Bed",73,1,1,43,"t","f","moderate",0,0,5597
"1141","f","t","Condominium","Private room",2,1,1,1,"Real Bed",95,1,1,38,"f","f","moderate",0,0,5597
"1142","f","t","Apartment","Private room",1,1,1,1,"Real Bed",65,1,1,11,"f","f","strict",0,0,5597
"1143","f","t","House","Shared room",1,1.5,1,1,"Real Bed",57,1,1,3,"f","f","strict",0,0,5597
"1144","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",250,1,1,38,"t","t","flexible",0,0,5597
"1145","f","t","Apartment","Entire home/apt",5,1,1,2,"Real Bed",195,1,3,13,"f","f","strict",0,0,5597
"1146","f","t","Apartment","Private room",2,1,1,1,"Real Bed",165,1,1,23,"t","f","flexible",0,0,5597
"1147","f","t","Guesthouse","Private room",2,1,1,1,"Real Bed",149,1,3,16,"t","f","strict",0,0,5597
"1148","t","t","Apartment","Private room",1,1,1,1,"Real Bed",92,1,2,100,"f","f","moderate",0,0,5597
"1149","f","f","House","Private room",1,1,0,2,"Real Bed",75,1,3,0,"f","f","flexible",0,0,5597
"1150","f","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",118,1,1,13,"t","f","strict",0,0,5597
"1151","f","t","Apartment","Private room",2,1,1,2,"Real Bed",85,1,3,20,"f","f","strict",0,0,5597
"1152","f","t","Apartment","Private room",2,1,1,1,"Real Bed",46,1,1,4,"f","f","flexible",0,0,5597
"1153","f","t","House","Entire home/apt",4,1,2,2,"Real Bed",150,4,2,106,"t","f","moderate",0,0,5597
"1154","f","f","Apartment","Entire home/apt",14,3,4,9,"Real Bed",199,1,1,1,"f","f","strict",0,0,5597
"1155","f","f","House","Private room",1,1,1,1,"Real Bed",40,1,5,0,"t","f","strict",0,0,5597
"1156","f","t","House","Private room",2,1.5,1,1,"Real Bed",69,1,1,16,"f","f","strict",0,0,5597
"1157","f","t","House","Private room",1,1,1,1,"Pull-out Sofa",78,1,3,0,"f","f","flexible",0,0,5597
"1158","f","t","Apartment","Entire home/apt",6,2,3,3,"Real Bed",129,1,2,24,"t","t","strict",0,0,5597
"1159","f","f","House","Private room",2,2,1,2,"Real Bed",75,2,1,21,"t","f","strict",0,0,5597
"1160","f","t","Bed & Breakfast","Private room",4,1,1,1,"Real Bed",62,1,1,188,"t","f","moderate",0,0,5597
"1161","f","t","House","Private room",2,1,1,1,"Real Bed",60,1,3,116,"t","f","moderate",0,0,5597
"1162","t","t","Apartment","Private room",1,1,1,1,"Real Bed",39,1,14,2,"f","f","strict",0,0,5597
"1163","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",135,1,3,6,"f","f","moderate",0,0,5597
"1164","f","t","House","Private room",1,1.5,1,1,"Real Bed",49,1,10,7,"f","f","moderate",0,0,5597
"1165","f","f","Apartment","Shared room",2,1,1,1,"Real Bed",150,1,1,0,"f","f","flexible",0,0,5597
"1166","f","t","Apartment","Entire home/apt",7,1,1,5,"Real Bed",100,1,1,27,"f","t","strict",0,0,5597
"1167","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",169,2,3,57,"t","t","strict",0,0,5597
"1168","f","t","House","Entire home/apt",12,2,3,8,"Real Bed",286,6,4,7,"f","f","strict",0,0,5597
"1169","t","t","Apartment","Private room",1,1,1,1,"Real Bed",39,1,14,1,"f","f","strict",0,0,5597
"1170","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,6,"f","f","strict",0,0,5597
"1171","f","t","Condominium","Entire home/apt",6,1,3,3,"Real Bed",149,1,1,8,"t","f","strict",0,0,5597
"1172","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",134,1,4,32,"f","f","flexible",0,0,5597
"1174","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",79,1,2,10,"t","f","strict",0,0,5597
"1175","f","f","Apartment","Private room",2,1,1,1,"Real Bed",50,1,1,0,"f","f","flexible",0,0,5597
"1176","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",89,1,2,15,"t","f","strict",0,0,5597
"1177","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",41,1,14,1,"f","f","strict",0,0,5597
"1178","f","t","House","Entire home/apt",10,2,4,6,"Real Bed",150,2,2,119,"t","f","strict",0,0,5597
"1179","f","f","Apartment","Private room",2,1,2,2,"Real Bed",59,1,1,2,"t","f","strict",0,0,5597
"1180","f","t","Guesthouse","Private room",2,1,1,1,"Real Bed",145,1,3,47,"t","f","strict",0,0,5597
"1181","f","t","Apartment","Entire home/apt",10,1.5,3,4,"Real Bed",156,1,2,50,"t","t","strict",0,0,5597
"1182","f","t","Apartment","Private room",2,1,1,1,"Real Bed",75,1,1,0,"f","f","flexible",0,0,5597
"1183","f","f","House","Private room",2,1,1,2,"Real Bed",65,1,1,1,"t","f","flexible",0,0,5597
"1184","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",159,2,2,12,"t","f","strict",0,0,5597
"1185","t","t","Apartment","Private room",1,1,1,1,"Real Bed",63,1,2,119,"f","f","moderate",0,0,5597
"1186","f","f","Apartment","Entire home/apt",3,1,1,2,"Airbed",140,2,1,0,"f","f","strict",0,0,5597
"1187","f","t","Apartment","Entire home/apt",6,1,3,3,"Real Bed",99,3,2,10,"t","t","strict",0,0,5597
"1188","t","t","Apartment","Private room",4,1.5,2,3,"Real Bed",145,2,2,47,"f","f","flexible",0,0,5597
"1189","f","f","Condominium","Entire home/apt",16,4,7,13,"Real Bed",300,1,1,0,"f","f","strict",0,0,5597
"1190","f","t","Apartment","Private room",3,1,1,3,"Real Bed",74,1,2,12,"f","f","moderate",0,0,5597
"1191","f","f","House","Private room",1,2,1,1,"Real Bed",75,1,1,13,"t","f","strict",0,0,5597
"1192","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",148,1,2,0,"t","f","flexible",0,0,5597
"1193","f","t","Apartment","Private room",2,1,1,1,"Real Bed",45,1,3,11,"f","f","moderate",0,0,5597
"1194","f","t","House","Entire home/apt",6,2,2,3,"Real Bed",250,1,7,0,"f","f","flexible",0,0,5597
"1195","f","t","Townhouse","Entire home/apt",7,1.5,3,4,"Real Bed",130,1,1,9,"f","f","flexible",0,0,5597
"1196","t","t","Apartment","Private room",1,1,1,1,"Real Bed",33,1,14,1,"f","f","strict",0,0,5597
"1197","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,1,6,3,"f","f","strict",0,0,5597
"1198","t","t","Apartment","Private room",2,1,1,1,"Real Bed",91,1,2,155,"f","f","moderate",0,0,5597
"1199","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,4,"f","f","strict",0,0,5597
"1200","f","t","Apartment","Private room",2,1,1,1,"Real Bed",80,1,3,91,"f","f","strict",0,0,5597
"1201","f","f","Apartment","Entire home/apt",2,1,1,2,"Real Bed",167,2,2,65,"f","f","strict",0,0,5597
"1202","f","t","Apartment","Private room",2,2,1,2,"Real Bed",110,2,3,7,"t","f","strict",0,0,5597
"1203","f","f","House","Private room",2,2,1,1,"Real Bed",75,2,1,24,"t","f","strict",0,0,5597
"1204","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",40,1,14,4,"f","f","strict",0,0,5597
"1205","f","t","Apartment","Private room",2,1,1,1,"Real Bed",45,1,1,4,"f","f","moderate",0,0,5597
"1206","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,0,"f","f","strict",0,0,5597
"1207","f","t","Other","Private room",2,1,1,2,"Real Bed",57,1,1,3,"f","f","flexible",0,0,5597
"1208","f","f","Apartment","Private room",2,1,1,1,"Real Bed",90,1,3,45,"f","f","moderate",0,0,5597
"1209","f","t","Apartment","Shared room",1,1,1,1,"Pull-out Sofa",35,1,1,94,"f","f","moderate",0,0,5597
"1210","f","t","Apartment","Entire home/apt",8,2,3,4,"Real Bed",400,8,5,5,"f","f","strict",0,0,5597
"1211","t","t","Apartment","Private room",1,1,1,1,"Real Bed",32,1,14,0,"f","f","strict",0,0,5597
"1212","f","t","House","Private room",2,1,1,1,"Real Bed",79,1,1,2,"f","f","strict",0,0,5597
"1213","f","f","Apartment","Private room",2,1,1,2,"Real Bed",69,1,1,2,"t","f","strict",0,0,5597
"1214","f","f","Apartment","Entire home/apt",6,1,2,2,"Real Bed",275,1,2,70,"f","f","strict",0,0,5597
"1215","f","t","Townhouse","Private room",2,1.5,1,1,"Real Bed",70,1,1,17,"f","f","moderate",0,0,5597
"1216","f","t","House","Private room",2,2.5,1,1,"Real Bed",90,1,4,5,"f","f","strict",0,0,5597
"1217","f","f","Apartment","Entire home/apt",4,1,1,1,"Real Bed",163,1,2,73,"f","f","strict",0,0,5597
"1219","f","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,6,"f","f","moderate",0,0,5597
"1220","f","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,7,"f","f","moderate",0,0,5597
"1221","f","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,8,"f","f","moderate",0,0,5597
"1222","f","f","House","Private room",3,2,1,3,"Real Bed",150,1,5,10,"t","f","strict",0,0,5597
"1223","f","t","Apartment","Private room",2,1,1,1,"Real Bed",44,1,1,6,"f","f","moderate",0,0,5597
"1224","f","f","Apartment","Entire home/apt",7,2,3,3,"Real Bed",330,1,2,83,"f","f","strict",0,0,5597
"1225","t","t","Apartment","Private room",4,1,2,1,"Real Bed",75,1,2,12,"f","f","strict",0,0,5597
"1226","t","f","Apartment","Entire home/apt",4,1,1,3,"Real Bed",129,2,2,24,"f","f","moderate",0,0,5597
"1228","f","f","Apartment","Private room",2,1,1,1,"Real Bed",90,1,3,70,"f","f","moderate",0,0,5597
"1229","t","t","Apartment","Private room",1,1.5,1,1,"Real Bed",41,1,14,0,"f","f","strict",0,0,5597
"1230","f","t","Apartment","Entire home/apt",4,1,0,2,"Real Bed",159,2,3,38,"t","t","strict",0,0,5597
"1231","f","f","Apartment","Entire home/apt",4,1,1,3,"Real Bed",169,2,1,4,"f","t","flexible",0,0,5597
"1233","t","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,2,74,"f","f","moderate",0,0,5597
"1234","f","t","House","Entire home/apt",16,3,5,16,"Real Bed",280,1,1,2,"f","f","strict",0,0,5597
"1235","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",167,1,2,8,"t","f","strict",0,0,5597
"1236","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",139,1,2,5,"t","f","strict",0,0,5597
"1237","f","f","Condominium","Entire home/apt",9,1.5,3,5,"Real Bed",120,1,1,3,"f","t","strict",0,0,5597
"1238","t","t","Apartment","Private room",1,1,1,1,"Real Bed",40,1,14,3,"f","f","strict",0,0,5597
"1239","f","f","House","Private room",2,0.5,1,1,"Pull-out Sofa",75,1,1,4,"f","f","flexible",0,0,5597
"1241","f","t","House","Private room",2,1,1,1,"Real Bed",100,1,1,6,"f","f","flexible",0,0,5597
"1242","f","t","Condominium","Entire home/apt",4,1,2,2,"Real Bed",129,1,1,7,"t","f","strict",0,0,5597
"1243","f","t","Apartment","Private room",2,1,1,1,"Real Bed",60,1,1,1,"t","f","flexible",0,0,5597
"1244","f","t","Apartment","Private room",2,1,1,1,"Real Bed",65,1,2,25,"f","f","moderate",0,0,5597
"1245","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",195,2,2,3,"f","f","flexible",0,0,5597
"1246","f","f","Apartment","Entire home/apt",4,2,2,2,"Real Bed",300,1,3,0,"f","f","moderate",0,0,5597
